step,loss
3410,0.0001932711
3420,0.00019307256
3430,0.0001672687
3440,0.00021725098
3450,0.00013939005
3460,0.00019484328
3470,0.00014928308
3480,0.0001874039
3490,0.00017869758
3500,0.00018505284
3510,0.0001819341
3520,0.00022565946
3530,0.00019027866
3540,0.00017629578
3550,0.0001830517
3560,0.00019743912
3570,0.00014207879
3580,0.00020577037
3590,0.00013918415
3600,0.00018129329
3610,0.00013688931
3620,0.00020667506
3630,0.00013929846
3640,0.00012929073
3650,0.00015966734
3660,0.00017731538
3670,0.0001930482
3680,0.00020797877
3690,0.057976045
3700,0.03947122
3710,0.0019798824
3720,0.005667641
3730,0.0053035114
3740,0.0022891595
3750,0.0019268375
3760,0.0023390204
3770,0.00083905994
3780,0.0006921858
3790,0.0015684546
3800,0.0004929632
3810,0.0010382443
3820,0.0024484207
3830,0.0032353688
3840,0.0007694922
3850,0.0012445021
3860,0.0039801523
3870,0.00085084396
3880,0.00045196526
3890,0.001302781
3900,0.0005453596
3910,0.0004056143
3920,0.004426221
3930,0.0007002767
3940,0.00036484632
3950,0.0010914532
3960,0.0003416056
3970,0.0006224986
3980,0.00039103808
3990,0.0013688867
4000,0.00046735254
4010,0.0011942086
4020,0.0002557172
4030,0.00032511837
4040,0.00040325135
4050,0.00050539785
4060,0.00046517106
4070,0.00089628994
4080,0.0003466774
4090,0.00038148405
4100,0.00043003506
4110,0.00030607887
4120,0.0009064601
4130,0.0003825883
4140,0.001073081
4150,0.00039655252
4160,0.00042172946
4170,0.0006782432
4180,0.00033558873
4190,0.0002523493
4200,0.00042638282
4210,0.0003336576
4220,0.00026099215
4230,0.0003257975
4240,0.00043517424
4250,0.00029567382
4260,0.00093333866
4270,0.00030582136
4280,0.00076740375
4290,0.00031224499
4300,0.00029475105
4310,0.00034483842
4320,0.00096194784
4330,0.0002784767
4340,0.00045226965
4350,0.00033768342
4360,0.00091240235
4370,0.00022619941
4380,0.00032745564
4390,0.0002885174
4400,0.00045032526
4410,0.00029131613
4420,0.0003425214
4430,0.00023894045
4440,0.00036550785
4450,0.0006289043
4460,0.00044318393
4470,0.00031033892
4480,0.00033516774
4490,0.00027192704
4500,0.00024708378
4510,0.00023440152
4520,0.00022506894
4530,0.00033733083
4540,0.00028023488
4550,0.00029385643
4560,0.00022831754
4570,0.000440647
4580,0.00022436549
4590,0.00028496492
4600,0.00025917083
4610,0.00066180585
4620,0.00024781885
4630,0.00037011204
4640,0.00030543952
4650,0.0002573593
4660,0.00047343454
4670,0.00024854325
4680,0.00028115805
4690,0.0002912631
4700,0.00025175104
4710,0.00023507401
4720,0.0003870094
4730,0.00026131983
4740,0.0002621559
4750,0.00026813266
4760,0.00033810633
4770,0.0002556628
4780,0.00035696532
4790,0.0002701625
4800,0.00026529204
4810,0.000246597
4820,0.00026027113
4830,0.0002527637
4840,0.00022569444
4850,0.00026121453
4860,0.00027676168
4870,0.00022795312
4880,0.0002187305
4890,0.00019799691
4900,0.00021746379
4910,0.00019533288
4920,0.00019140044
4930,0.0002647984
4940,0.00032574811
4950,0.00027189354
4960,0.0002172324
4970,0.0004777886
4980,0.00022242835
4990,0.00018847433
5000,0.00027274995
5010,0.00016547083
5020,0.00028709162
5030,0.00024078622
5040,0.00023423963
5050,0.00017513036
5060,0.00018246523
5070,0.00019255056
5080,0.00020873373
5090,0.00021968436
5100,0.00018225939
5110,0.00019946619
5120,0.00030715787
5130,0.00021019862
5140,0.00020876394
5150,0.00020956408
5160,0.00028634435
5170,0.00021948063
5180,0.00018126747
5190,0.00030135937
5200,0.00016970989
5210,0.00023777383
5220,0.00026036237
5230,0.00021345844
5240,0.00030571868
5250,0.0002229397
5260,0.00020442557
5270,0.00014483623
5280,0.00023145416
5290,0.00046526687
5300,0.00023267159
5310,0.00023045395
5320,0.00021364806
5330,0.00023819537
5340,0.000250131
5350,0.00022385034
5360,0.00027391524
5370,0.00020075431
5380,0.00016264204
5390,0.00018141945
5400,0.00019849898
5410,0.00038629473
5420,0.00018619034
5430,0.00019801401
5440,0.00016550136
5450,0.00015071419
5460,0.00017207507
5470,0.00025944618
5480,0.0002062013
5490,0.00014018794
